"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CHRND",0.0934414852639856,5.21993927603631,1.09977592261638,0.273321454324817,0.491231914651089,-5.90079068101932
"WDR47",0.0787201562395241,6.0586956955985,1.09968241233095,0.273362067021358,0.491231914651089,-5.90089104051536
"GJA5",0.107719710105757,5.0738741906741,1.09958195777198,0.273405700349816,0.491231914651089,-5.90099884358111
"SSBP1",0.0802726929865486,7.80891172274877,1.09904951049286,0.273637053908978,0.491566016703585,-5.90157007918319
"PMVK",-0.066635339519292,6.80693475701453,-1.09873037471676,0.273775786344238,0.491687007041073,-5.90191233343538
"GATC",-0.0896985203191945,6.04783062314999,-1.09868565388794,0.273795230945842,0.491687007041073,-5.90196028607935
"PHIP",-0.0636853515364381,6.85398354805873,-1.09852747370659,0.273864015291434,0.491728970739694,-5.90212988199256
"PRR3",0.0990789384504373,5.6804197832018,1.09836975879919,0.273932609196768,0.491770578639265,-5.90229895516802
"GIT1",0.0683277986248776,6.3610749777402,1.09813404971941,0.274035146712827,0.491873099048371,-5.90255159501955
"GUCY1A3",-0.113693047819868,7.25976257436991,-1.09797649824081,0.274103699103315,0.491914594760748,-5.90272043357469
"LPIN2",0.0789756672593816,6.12894986744064,1.09779125971251,0.274184313582291,0.491977720111943,-5.90291891225229
"AKR1A1",0.0844590416849532,7.92855458017674,1.09721103310684,0.274436929993658,0.492210052732841,-5.90354039832073
"EIF2B1",-0.0632113692096664,7.58890202321606,-1.09709186050358,0.274488834702563,0.492210052732841,-5.90366800523358
"EHD1",-0.0741420066931692,7.11820063237829,-1.09708352800451,0.274492464111793,0.492210052732841,-5.90367692694669
"TSC1",-0.0597402370083338,6.43760787048145,-1.09707623590027,0.274495640380613,0.492210052732841,-5.90368473464117
"PSORS1C1",0.122757680621811,4.81431136119419,1.09694638795493,0.274552203335207,0.49222995620306,-5.90382375498314
"RPS11",0.125575976465226,8.91155212835665,1.09673314338907,0.274645112077867,0.492315004713091,-5.9040520279646
"SLC25A31",0.139054380109939,3.92139589315756,1.09584336189596,0.275033016072467,0.492928731173083,-5.90500404625454
"ALAS1",-0.0745622484290127,6.74267124259643,-1.0956900088284,0.275099909162624,0.492967016965198,-5.90516804907913
"SLC16A5",-0.0607914448762443,6.0860659102003,-1.09546198956539,0.275199392635266,0.493063680963432,-5.90541186167145
"PRDX3",-0.0907570261683008,7.88077289915513,-1.09437502775139,0.275673968873348,0.493806816196072,-5.9065734245072
"PLAC1",0.104476324597611,4.73906976848356,1.09430311820954,0.275705385047128,0.493806816196072,-5.90665022942899
"VIPR2",0.116606914455341,5.23833688155824,1.09415190037735,0.275771457848735,0.493843462475728,-5.90681172552569
"CDCA8",0.0826417863730053,4.90429908203463,1.09379261115908,0.275928488711392,0.493948811630788,-5.90719534765078
"CPD",0.0768098456281424,6.87842451133143,1.09365068558315,0.275990535653371,0.493948811630788,-5.90734685104261
"DGCR2",-0.0677961325806633,6.74635665005791,-1.09361364019691,0.276006732716995,0.493948811630788,-5.90738639324916
"SNX27",-0.064484884136859,6.72366170123358,-1.09359982183462,0.276012774578948,0.493948811630788,-5.90740114261759
"SLC28A1",0.0866083489402485,5.63409541839947,1.09327664084795,0.276154106394246,0.49412006444067,-5.90774604555525
"LYPLA1",0.0787094526874873,6.8825411607106,1.09298868039409,0.27628007776938,0.494263780900376,-5.90805327629197
"C17orf53",-0.0974022693264242,5.77709772361712,-1.09132355596523,0.277009280831574,0.495369768284743,-5.9098282710835
"NLGN4Y",-0.18062873115536,4.76913573921978,-1.09128299965474,0.277027058059007,0.495369768284743,-5.90987147025713
"RBM14",-0.0660760243471295,7.10555718993603,-1.09123308663164,0.277048937734345,0.495369768284743,-5.90992463371048
"ZNF200",0.0638895391382401,5.76296576002827,1.09115924797189,0.277081307539706,0.495369768284743,-5.91000327650077
"CNKSR1",-0.100451126105609,4.52836334620165,-1.0909123416831,0.277189566618426,0.495481498725061,-5.91026620915841
"SIAH1",0.0552052275198177,7.91511196980967,1.09052841547579,0.277357961607861,0.495700668591666,-5.91067493936581
"EPX",-0.115950151835002,5.28461535199565,-1.09005510505078,0.27756565859572,0.495804775716998,-5.91117863396791
"DAG1",0.0742210214493831,7.20650413100111,1.08965485398871,0.277741379375581,0.495804775716998,-5.91160441146468
"UPB1",0.0926872796309838,5.06071881979191,1.08962054561247,0.277756445220332,0.495804775716998,-5.9116409007432
"TLE6",0.085230837798147,5.74946554423854,1.0895971901949,0.277766701611726,0.495804775716998,-5.91166574016345
"SLC15A3",-0.122229647009377,6.50753771274592,-1.08956345124808,0.277781518327903,0.495804775716998,-5.91170162195826
"ERCC8",0.0584909317024365,6.56691440031345,1.08955785805753,0.277783974672814,0.495804775716998,-5.91170757028131
"PPP2R3C",0.0613847249393659,6.90410129948741,1.08955670293357,0.277784481967039,0.495804775716998,-5.91170879874465
"GNL1",-0.0596283976509255,6.97597532392226,-1.08952248657428,0.277799509008451,0.495804775716998,-5.91174518693692
"NTRK3",-0.0748723906331226,6.30486621097955,-1.08928893180287,0.277902095858288,0.495804775716998,-5.91199353625749
"PYCARD",-0.0930158579565569,7.31986652472277,-1.08927567502555,0.27790791956126,0.495804775716998,-5.91200763121732
"GRAMD1C",0.116003332505932,4.65820319612703,1.08921571202576,0.277934262359297,0.495804775716998,-5.91207138337488
"KLF15",-0.11403616988563,5.03445083259402,-1.08908818088037,0.277990294742946,0.495804775716998,-5.9122069619484
"ERCC2",-0.0862000207133036,6.37196872844887,-1.08903986232544,0.27801152612708,0.495804775716998,-5.9122583254094
"CNNM4",0.108870284922824,5.48355410834136,1.08870208747384,0.278159977035845,0.4959878246652,-5.91261732337741
"C1orf35",-0.0633666756657892,6.42552741173376,-1.08822751056776,0.278368644115628,0.49621436669195,-5.91312153405032
"LRRTM2",-0.124801114827992,5.72079103439967,-1.08817714719584,0.278390794743035,0.49621436669195,-5.91317502955594
"SNAPC1",0.08088881738019,5.92034256501179,1.08810047222915,0.278424519964311,0.49621436669195,-5.91325646832081
"MAPK9",-0.0588750453787981,7.1088563518493,-1.08739805293407,0.278733607479336,0.496558477481913,-5.91400226626952
"AQP6",-0.110074511168784,5.90011324116366,-1.08725018144813,0.278798705833072,0.496558477481913,-5.91415920940602
"TAF7L",0.11514452696681,4.95901403329855,1.08724511456988,0.278800936640591,0.496558477481913,-5.91416458675645
"SERINC2",0.110278755708746,5.37338352602664,1.08724485368351,0.278801051502036,0.496558477481913,-5.91416486362793
"SUMO3",0.0677748955536882,8.08108120442513,1.08693641424376,0.278936872080428,0.496642489411836,-5.9144921561855
"SNCAIP",-0.117242202088654,6.45675000546119,-1.08692939644421,0.278939962881073,0.496642489411836,-5.9144996018806
"AICDA",-0.108940819702025,4.82327960550704,-1.08670446119635,0.279039042020045,0.496737209462517,-5.91473822705366
"FOSB",-0.409439206080272,8.07126873155132,-1.08646056041135,0.279146502406281,0.4968468159712,-5.91499691718479
"MAST4",-0.0874774697251291,7.27389046128222,-1.08577178015298,0.279450126077759,0.497276004884759,-5.91572715466021
"XPC",0.0599503876574532,7.24522101747328,1.08570518362753,0.279479494756051,0.497276004884759,-5.91579773545343
"TXN",0.0958616420856998,8.8945491753325,1.08418503745679,0.280150447105578,0.498383549765619,-5.91740767021348
"RBBP9",0.104352083461604,5.55497576595225,1.08408640015244,0.280194021189926,0.498383549765619,-5.91751205700418
"SCGN",0.112551922993865,5.52100435890484,1.08380068436028,0.280320265462224,0.498418997824989,-5.91781437424749
"VRK1",-0.0695770080657007,5.75334875073577,-1.08374872644841,0.280343227398204,0.498418997824989,-5.91786934274477
"LILRA5",-0.113193876560163,5.22586008804651,-1.08372875283657,0.280352054747777,0.498418997824989,-5.91789047299377
"SORCS3",0.125456881248358,4.99043446858996,1.08360273143286,0.280407754382376,0.498436177425378,-5.91802378325103
"C10orf76",-0.0624234551819573,6.37612123466072,-1.08348187253693,0.280461179400158,0.498449308825593,-5.91815161809525
"LGR5",-0.16338620328059,4.93579270915265,-1.08320871985544,0.280581950801268,0.498502339308191,-5.91844048545306
"OR1G1",0.0960887897957734,4.29029882195731,1.08312807807148,0.280617612488131,0.498502339308191,-5.91852575293052
"MED9",0.0509099195318886,6.31713490712471,1.08302789719575,0.280661919152562,0.498502339308191,-5.91863167159051
"MYBPC3",-0.0727241098513355,5.50766779550704,-1.08290047240474,0.280718281831059,0.498502339308191,-5.91876638062581
"DDX24",0.0619195169927577,7.85600748238428,1.08274765452193,0.280785886655577,0.498502339308191,-5.91892791380314
"PRMT2",0.0676895304617799,7.30832161094944,1.08269032088136,0.280811253262619,0.498502339308191,-5.91898851143448
"NSD1",-0.082644906519064,6.48165695212794,-1.0826856598568,0.280813315548227,0.498502339308191,-5.91899343767143
"MBD5",-0.052773252141342,6.03618151929015,-1.08207360210663,0.281084212810995,0.498901438049942,-5.9196401404169
"KIR2DS3",-0.102125558401015,5.07499805008285,-1.08091749887608,0.281596394138523,0.499723792071593,-5.92086070306351
"CHP2",0.0724742118860506,4.84548718458433,1.08081949204904,0.281639842913167,0.499723792071593,-5.92096411536104
"IFNAR2",0.0584508474266052,6.95732221799934,1.08058254846497,0.281744904673383,0.499828294756468,-5.92121408925506
"F2R",0.113500540447617,7.26168609378316,1.08047442077376,0.281792857865737,0.499831466597697,-5.92132814534165
"UGT8",0.116449053065448,5.03864232719938,1.08036844212475,0.281839863416741,0.499832956791656,-5.9214399236712
"GDAP2",-0.0573014140932739,5.67395895417695,-1.07985253452002,0.282068764794443,0.500156979434889,-5.92198391036492
"OFD1",-0.0649051066345073,6.32620291370743,-1.07946033771135,0.282242862571393,0.500383735559272,-5.92239728220618
"MAFF",-0.158747549382173,6.41026333811434,-1.07899182932736,0.282450931891529,0.500626442340223,-5.92289089224697
"VBP1",0.0803331032007404,7.19341489347095,1.07881436037058,0.282529775095229,0.500626442340223,-5.92307781459097
"TEX28",0.0814382392080571,4.98854305772164,1.07869706646225,0.282581892921796,0.500626442340223,-5.92320133990091
"MCCC2",0.0535353903176689,6.74308598749182,1.07869485927689,0.282582873715358,0.500626442340223,-5.92320366421947
"USP5",0.0826494487395121,6.70596765572581,1.07861300544922,0.282619248251027,0.500626442340223,-5.92328985864948
"TRIM26",0.0660953005528074,6.4359149549433,1.07851644975281,0.28266216018658,0.500626442340223,-5.92339152630269
"ETV1",0.0692010083796503,6.41221514337504,1.07842359183166,0.28270343294247,0.500626442340223,-5.92348929196863
"ITM2A",-0.123536314360144,8.29883819106701,-1.07766993502545,0.283038565109122,0.501044237330682,-5.92428247503194
"GGTLC1",0.0630978535284953,6.71685592444781,1.07765347413704,0.283045887885958,0.501044237330682,-5.92429979314399
"PTCD3",-0.0584851788529241,6.72900131053158,-1.0775808580119,0.28307819338245,0.501044237330682,-5.92437618775058
"PLCL1",-0.08145066865181,5.15156371550663,-1.07732486987235,0.283192097649387,0.501163916516821,-5.92464545551667
"NASP",-0.0718907047860051,6.72627966085657,-1.07716873906982,0.28326158488647,0.501204964792582,-5.92480965487283
"RHOB",-0.12719094242374,8.04052989918657,-1.07639039261629,0.283608168242673,0.501736215288141,-5.92562787578044
"CDC34",-0.0630668894715567,6.42532531474057,-1.07620780994034,0.283689510964182,0.50178614110673,-5.92581972790997
"SLC27A5",0.101992937762105,5.40444658654045,1.07611900445909,0.283729080618399,0.50178614110673,-5.92591303034805
"RIMS2",-0.116993892750191,5.52262545721441,-1.07579837795688,0.283871975759855,0.501911303644903,-5.9262498298216
"BRF1",-0.106714690978696,6.42198221504522,-1.07570487175728,0.283913658387854,0.501911303644903,-5.9263480340552
"TXNDC9",0.0694908609242078,6.76536373571465,1.07564104420653,0.283942113452468,0.501911303644903,-5.92641506367526
"TRMU",0.0749683353726866,5.33077017266117,1.07554422163324,0.283985281807396,0.501911303644903,-5.92651673613073
"PNO1",0.077858476448333,6.16425290982073,1.07504306416192,0.284208794699787,0.502012609128758,-5.92704285295188
"FMO6P",0.110667782548866,4.77410076861611,1.07492787558443,0.284260185043068,0.502012609128758,-5.92716374423824
"TBC1D19",0.11057431495625,5.87048612345064,1.07481613514324,0.284310043105404,0.502012609128758,-5.92728100450896
"HIST1H4I",0.13378493920039,5.42734163248298,1.07480850991048,0.284313445666632,0.502012609128758,-5.92728900598124
"GOSR1",-0.0520228638768098,8.44155185224289,-1.0748054663036,0.28431480380459,0.502012609128758,-5.92729219974832
"FCER1G",0.103146975105972,8.09141665604763,1.07479202522334,0.284320801623491,0.502012609128758,-5.92730630385487
"SLC2A9",-0.0647809240623946,6.558432556484,-1.07361888771944,0.28484462473017,0.502811290263055,-5.92853664216597
"NKX2-1",0.128194799634635,4.43031629426052,1.07356543173964,0.284868509317726,0.502811290263055,-5.92859267312483
"NUCKS1",0.0822034533699609,8.65350990239255,1.07346706125828,0.284912465665821,0.502811290263055,-5.92869577495183
"B3GALT4",0.0851059123803086,6.45685884181536,1.0733526192249,0.284963609340142,0.502819589036133,-5.92881570963755
"ZNF35",0.0700110588095724,6.06214076282398,1.07233356725094,0.28541929624427,0.503469557587435,-5.92988311662782
"HTR4",0.100688417166614,5.34468417883353,1.07232088723054,0.285424969471846,0.503469557587435,-5.92989639204794
"SIX6",0.108595501422488,4.61158462895885,1.07155371140652,0.285768358590516,0.503993161501795,-5.93069930398785
"LY6G5C",0.0588506303349203,6.63906999775594,1.0709347677302,0.286045604374599,0.504343430374355,-5.93134666708458
"KRT3",0.0807835871336097,5.5381359342324,1.07090235541264,0.286060128006734,0.504343430374355,-5.93138055751154
"NT5C",-0.0773587119278306,6.31153191164029,-1.07046930647721,0.286254221174491,0.504490223247463,-5.93183325815461
"KPNB1",0.0766542805351835,9.04680804825039,1.07040545932195,0.286282845167523,0.504490223247463,-5.93189998745595
"BATF3",0.0920138908993971,6.03503462724042,1.0704047244837,0.286283174622001,0.504490223247463,-5.931900755443
"LMX1B",-0.0833763067553263,5.63870599911605,-1.07014088405272,0.286401480531518,0.504616571149673,-5.93217646429319
"TCF7",0.0938215300867475,6.70966143185169,1.06986762393563,0.286524045405368,0.504750380670993,-5.93246194609962
"ADSL",-0.0751628444350044,7.43022117662709,-1.06886711918883,0.286973105532323,0.505400171346512,-5.93350658708278
"WDR26",0.0576053221303426,6.98047734240236,1.06883782380639,0.286986261516427,0.505400171346512,-5.93353716031733
"CRY2",-0.168558669482232,5.84936933114214,-1.0685966753013,0.287094572236875,0.505508689804626,-5.93378879630689
"ADAMTS5",0.109435042305586,7.04313451587507,1.06803490312711,0.287346997725545,0.505870885264142,-5.93437478324853
"OR52A1",-0.10569220135504,5.66502364036397,-1.06786644211763,0.287422723126628,0.50592193517997,-5.93455044658186
"NFX1",0.0597616093723761,6.88297098030998,1.06769779127753,0.287498547492221,0.505973142668771,-5.93472628056499
"RPL38",0.0630056950752012,10.5737352252854,1.06759035287178,0.287546858242217,0.505975919744594,-5.9348382807243
"LCT",0.094381529881485,6.27842068157453,1.06695303049736,0.287833550425635,0.506308594517945,-5.93550243543081
"HGSNAT",0.0769935070988877,7.78960747508391,1.06686442650784,0.287873423342347,0.506308594517945,-5.9355947389134
"PHF20",-0.0643298490015869,6.74361083226834,-1.06685823807898,0.287876208354343,0.506308594517945,-5.93560118544681
"ATP12A",0.0744295956960965,5.5549307613186,1.06671185593512,0.28794209085583,0.50634221499043,-5.9357536621163
"THUMPD2",0.0691288086208729,6.06707720589035,1.06653129846446,0.288023368872015,0.506402892948572,-5.93594170863652
"DUSP11",-0.0529115300965758,7.40309614198,-1.06623065909895,0.288158736497063,0.50652682337958,-5.93625474827144
"LSM4",-0.077749649614515,7.05228840348875,-1.06616696065279,0.2881874232953,0.50652682337958,-5.93632106290122
"SLCO1B3",-0.103838685191825,4.27324166346848,-1.06577004747622,0.288366218260273,0.506758812709622,-5.93673419006889
"MRPL39",-0.0657395746037971,6.70619692701825,-1.06544094132137,0.288514525938005,0.506937158768383,-5.93707662555357
"DEFA5",0.10808389312701,5.01373066084963,1.06463830475998,0.288876442224894,0.507490709065216,-5.93791133400758
"RELA",0.0701164574536154,7.43539090728906,1.06411620468316,0.289112027928277,0.507710140513692,-5.93845396413053
"ETNK1",-0.0689723097120104,6.12544447176677,-1.06401878983991,0.289155998624335,0.507710140513692,-5.93855518054524
"NCOA2",-0.0747805113289718,7.1074414973021,-1.06400092777599,0.28916406162051,0.507710140513692,-5.93857373867958
"ST6GAL1",-0.0976691814466479,7.31508220513597,-1.06394586086769,0.289188919973025,0.507710140513692,-5.93863094957297
