"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SAMHD1",-0.0110119651585381,7.22732160001252,-0.162486275989472,0.87107586394977,0.925892242193614,-6.46376032548476
"HES2",-0.0151373816576712,5.07278101617906,-0.16227437595228,0.871242516940438,0.92591052024488,-6.46379408768197
"CNNM4",0.0148707539893968,5.47824312477372,0.162246937104572,0.871264097188033,0.92591052024488,-6.46379845631375
"RAB3GAP1",0.00736697766350851,7.75886157175121,0.162039247422911,0.871427445177345,0.925993222979204,-6.4638314993382
"HPS5",0.00914665344943576,6.30586778722962,0.161609856156625,0.871765179024549,0.926261196594582,-6.46389968047736
"IGFBP3",0.022611411636818,7.81705152669595,0.161360043180332,0.871961678016365,0.92637906857847,-6.46393926395138
"PRRC1",-0.012554904813334,6.92051713453803,-0.160915004694522,0.872311758056152,0.926499104226722,-6.46400962970578
"LRRC23",-0.013477782564033,4.93378869831104,-0.160846384047982,0.872365739267982,0.926499104226722,-6.46402046213856
"PAK3",-0.0109828538109762,5.47138102183055,-0.16081931490076,0.872387033685058,0.926499104226722,-6.46402473399478
"PRSS8",0.0146254685325068,5.61610305860534,0.160781280061269,0.872416954612675,0.926499104226722,-6.46403073516235
"BCAS4",-0.0167560940088148,6.09952532889632,-0.159351816906708,0.873541605554922,0.927581121706088,-6.46425524808861
"PRKAA2",-0.0189305318678346,5.02799476711771,-0.15911325222716,0.873729324910648,0.927581121706088,-6.46429252211514
"PTPN9",0.00684179038490913,6.40261103878853,0.159088264243863,0.873748987615866,0.927581121706088,-6.46429642307877
"SLC4A8",0.0142067687173088,4.79607891838532,0.159050754379943,0.873778503766546,0.927581121706088,-6.46430227772817
"PPARG",0.0167220591073952,5.94145249862107,0.158492861477092,0.874217525177814,0.927867364284714,-6.46438919235845
"IFT81",0.0107211646092001,5.62670568181497,0.15849029846988,0.874219542169425,0.927867364284714,-6.46438959094706
"PLA2G7",0.0151278339584825,4.91759137614638,0.158103945548688,0.874523596993972,0.928020269591882,-6.46444960130143
"FANCL",-0.00915384512319408,6.44753971493395,-0.15808857527147,0.874535693592424,0.928020269591882,-6.46445198566458
"WNT1",-0.0177556907082111,4.94765421199737,-0.157980504716455,0.874620747290622,0.928020269591882,-6.46446874390986
"DECR2",0.0100794033291743,6.93524305675221,0.156940036288378,0.875439691334776,0.928735012979139,-6.46462950073426
"MRPL33",-0.0105762596592777,7.78315648808797,-0.156844134972602,0.875515181237907,0.928735012979139,-6.46464426444377
"ADNP",0.00728608526570829,7.07499048219652,0.156797740036926,0.875551701992987,0.928735012979139,-6.46465140356174
"IL12RB2",0.0166253621320461,5.41492315859088,0.156600785286936,0.875706742061301,0.928808473383395,-6.4646816868776
"PTPN13",-0.0109306765362303,5.88214059745689,-0.156237446564411,0.875992769903408,0.92892129272378,-6.46473745316184
"RNH1",0.0100999343813456,7.83415680498188,0.156164402105566,0.876050273999625,0.92892129272378,-6.46474864860302
"CTPS2",0.00831874076811449,7.35683391272566,0.156138708333477,0.876070501524201,0.92892129272378,-6.46475258541389
"RIBC2",0.0124204665310458,5.2875650915039,0.155883741082573,0.87627122992557,0.929012765503992,-6.46479161650638
"MAP4K3",0.0110730163349789,5.85811045789947,0.155707599503498,0.876409905818697,0.929012765503992,-6.46481854350009
"PLCG1",0.0133762120012503,7.4111911618018,0.155508392036436,0.8765667460405,0.929012765503992,-6.46484895993033
"COX7A2",0.0110024183162415,9.02831909998675,0.155362730673877,0.876681431379443,0.929012765503992,-6.46487117591594
"KEL",-0.0187501877551697,5.11096986711271,-0.15533988804698,0.876699416580311,0.929012765503992,-6.46487465794066
"EPHA5",0.0136887149572468,5.00182539473626,0.15526874628183,0.876755430642251,0.929012765503992,-6.4648854991837
"MAN2A1",0.0118937125573889,6.58400969435164,0.155266237083713,0.876757406291659,0.929012765503992,-6.46488588146796
"AMELY",0.0120590385356721,4.83639755155803,0.154713215830068,0.87719285353059,0.929383210213886,-6.46496998531318
"BTNL8",-0.0136037103990778,5.19620961662004,-0.154439855208974,0.877408110676183,0.929520314509886,-6.46501144737593
"IQGAP1",0.0110605941795109,8.14760095574679,0.154144810258204,0.877640453337326,0.929675490488527,-6.46505611615648
"HINT1",-0.0087091349909124,9.08055515292245,-0.153640836962111,0.87803734790263,0.929901495106432,-6.46513221844428
"EGFL7",0.0123910676795596,6.31707693692393,0.153584339299129,0.878081843486773,0.929901495106432,-6.4651407343195
"ASB4",0.0169589192964795,5.15946520346206,0.15354672167728,0.878111470025691,0.929901495106432,-6.46514640267538
"BASP1",-0.0186615405944218,8.19356910535008,-0.15326301332176,0.878334915964347,0.930047152581514,-6.46518910813462
"GPKOW",-0.00687513057697339,6.1975433710664,-0.152871795252442,0.878643051512243,0.930282448535406,-6.46524786707659
"ESRRB",-0.0100625941368556,4.67714905821301,-0.152536368191361,0.878907259065446,0.930465548461298,-6.46529812694154
"NTRK2",-0.0179269059336293,6.94747829333233,-0.152434035845596,0.878987866413794,0.930465548461298,-6.46531343828652
"ATP5B",-0.0108982941492796,9.1265901768235,-0.152092964933024,0.879256537619687,0.930658963027506,-6.46536439640046
"CYLD",-0.00663747359361142,6.55831227589399,-0.151694034596257,0.879570804093678,0.930787497060539,-6.46542385426921
"TRIM2",0.011659534622354,6.46771658654262,0.151614970947513,0.879633090556721,0.930787497060539,-6.46543561963402
"ARHGAP6",0.0112626051702196,6.66219734713083,0.15161143050788,0.87963587973801,0.930787497060539,-6.46543614633907
"ZNF107",0.00956899263450637,5.26870193315739,0.151197629604711,0.879961885122823,0.931041466844992,-6.46549762206935
"RORB",0.00938600693183419,4.74044791212507,0.150849479342208,0.8802361847393,0.931240685183936,-6.46554921438796
"MMP7",0.017380152279331,5.7057936053834,0.150556894617376,0.880466716734344,0.931393565420883,-6.46559248050463
"NMBR",-0.0132205159444244,4.93936939345785,-0.149867814301626,0.881009693961702,0.931876900793605,-6.46569404680537
"TRMT11",-0.00838456255669694,6.19002988798696,-0.149356963924932,0.881412267043809,0.932211645529288,-6.46576904240573
"CEACAM8",-0.0216962512881702,4.79600228337616,-0.1489336453978,0.881745884473734,0.932473402148576,-6.46583099388214
"PAX9",0.0081975346191599,5.90698382259503,0.148809041586363,0.881844088794366,0.93248617534687,-6.46584919581062
"NPVF",-0.0112363649316748,4.81866618971905,-0.148459062150045,0.882119928762252,0.932686764522354,-6.46590023878323
"LIN37",-0.0080303853859656,6.33312586113182,-0.148124500094178,0.882383630820571,0.932804766050576,-6.4659489208593
"RPL34",-0.00805231031080144,9.71795745675413,-0.148003020460932,0.882479384407134,0.932804766050576,-6.46596657016847
"GSC2",0.0140202557305124,4.34249015664961,0.147989554248793,0.882489998952254,0.932804766050576,-6.46596852573134
"PDPN",0.0192796476076056,7.60445645581977,0.147870979517572,0.88258346467015,0.932812492384197,-6.46598573746971
"ZNF227",-0.0090376939900529,5.24635792047771,-0.147365243800772,0.882982125846252,0.932930215373893,-6.46605899276261
"GINS3",0.0110378691393161,5.92035456251657,0.147360359375437,0.882985976285057,0.932930215373893,-6.46605969904317
"E2F8",-0.0244250537902181,4.2824628903205,-0.147217278633018,0.883098769425886,0.932930215373893,-6.46608037791795
"DDX28",-0.00730787310656716,6.14024130880358,-0.147152594592209,0.883149761810387,0.932930215373893,-6.46608971984583
"DIP2C",0.00976944031982576,7.45562006950655,0.147075471062486,0.883210561257227,0.932930215373893,-6.46610085296978
"PAIP2B",-0.0139600654947217,5.55028504907731,-0.147073835419637,0.883211850704942,0.932930215373893,-6.46610108901887
"EPM2A",0.0109667038015582,6.95124944232003,0.14674970274538,0.883467384599292,0.933109098922694,-6.4661478146923
"CUBN",0.0125670495614204,5.65797550799389,0.146586846911649,0.883595778565995,0.933153676798091,-6.46617125243707
"HDAC1",-0.00757435550176755,7.57271348760785,-0.146165972870262,0.88392760584894,0.933413068226516,-6.46623170291308
"IL12A",0.0120985615478262,4.18113927712677,0.145881448736427,0.884151943185161,0.933558912508849,-6.46627247089352
"SCNN1B",-0.0153774246052824,5.45314928801013,-0.145622698667095,0.884355966694244,0.933621663238435,-6.46630947688876
"SNRPD3",-0.00831504535089358,6.95046100519232,-0.145587356218998,0.884383834688592,0.933621663238435,-6.46631452640716
"GAD2",-0.0120939626801328,5.38465426473449,-0.145253254659335,0.884647285361867,0.933808731462702,-6.4663622003012
"OXTR",-0.0113667642027774,6.07286385447466,-0.145056023271314,0.884802815186218,0.933868650257837,-6.46639029239971
"KIAA0391",0.0122211320848639,5.54343644267983,0.144962511311967,0.884876557032894,0.933868650257837,-6.4664035981765
"NLRX1",0.00771807002566403,6.56369486182767,0.144559370682138,0.885194477960046,0.934035007223373,-6.46646086267149
"SFTPB",-0.0122845576670118,6.02958059805573,-0.144543841544818,0.885206724773163,0.934035007223373,-6.46646306533341
"SDS",-0.0156019273727261,6.06171631620284,-0.144169704746779,0.885501790292431,0.934165938234192,-6.46651606160296
"GABRG2",-0.0140507017229579,5.23798013263994,-0.144050974109532,0.88559543135748,0.934165938234192,-6.46653285102697
"TTLL7",-0.0123383220145442,5.86425242882965,-0.144034755581927,0.885608222790814,0.934165938234192,-6.46653514337773
"EAF2",0.0124355259040342,5.32843966868147,0.143836336070525,0.885764717227888,0.934165938234192,-6.46656316739526
"CAPNS1",-0.00935042826530885,8.98555320725725,-0.143752958228385,0.885830479078104,0.934165938234192,-6.4665749318395
"IRF2",0.00806086517809728,6.42874034566304,0.143730112652567,0.885848498000411,0.934165938234192,-6.46657815411349
"RNF7",-0.00818651851418944,7.5617871280083,-0.143572264260435,0.885972998911584,0.934206238723774,-6.46660040398546
"SLC31A1",0.0113669260129248,6.73272737521582,0.143248450085479,0.886228412090667,0.934240955778478,-6.46664597142725
"CLDN7",-0.00941422051308143,5.33831029101166,-0.143205184108364,0.886262539666539,0.934240955778478,-6.4666520520665
"SCFD1",0.00701064579835648,7.9124921437077,0.1431790503806,0.886283153675256,0.934240955778478,-6.46665572403441
"BLZF1",-0.0119527207537043,6.09296153285321,-0.143092941745253,0.886351075806459,0.934240955778478,-6.46666781814701
"FEZF2",-0.0131636536139874,4.28080957677651,-0.142369330627207,0.886921890397801,0.934751611733378,-6.4667691632177
"ALOX12P2",0.0096513885438809,4.90718022876548,0.142147893088623,0.887096581371082,0.934844723233863,-6.46680007391249
"METTL5",-0.00771895572652309,7.4984683476156,-0.141508551916294,0.887600985412004,0.935285242730488,-6.46688905025332
"LARGE",0.00906622740138562,6.68391481526234,0.141247993591201,0.887806564360889,0.93536462697807,-6.46692519682371
"UBOX5",-0.00764724933994537,5.31426404785751,-0.141180772258795,0.887859602821159,0.93536462697807,-6.4669345114539
"ST3GAL4",-0.00993648525153347,6.10253043642944,-0.14106484748915,0.887951070081823,0.93536462697807,-6.46695056433831
"KCNJ4",0.0122668965882346,4.76984223719012,0.140975092552519,0.888021889785497,0.93536462697807,-6.4669629842539
"ZNF629",0.00596391652063899,6.90883921503992,0.140650894656951,0.888277700467158,0.93554306059902,-6.46700777958237
"F10",0.0118181060411795,5.49328137925645,0.140520042437608,0.888380953672957,0.935560800060024,-6.46702583059045
"GPR27",-0.00931958712315694,6.17603433430183,-0.140047357545775,0.888753956959311,0.935719706928888,-6.46709089732984
"LRRC8B",0.0103442931726779,5.96865526971444,0.139968853086706,0.888815908500752,0.935719706928888,-6.46710168251919
"C6",0.0163586066106829,6.49002923188284,0.139925431070059,0.88885017513932,0.935719706928888,-6.46710764537531
"VNN1",0.0169289317268041,4.87099109690504,0.139890747998425,0.88887754555866,0.935719706928888,-6.46711240684153
"DNTT",0.0135528089002628,4.24822172583413,0.139652509031948,0.88906555732048,0.935728291643855,-6.46714508158824
"GPR135",0.012536642903159,5.58654071036554,0.139474109424102,0.88920634959086,0.935728291643855,-6.46716951283791
"SIX3",-0.0151746557500713,6.89797873416047,-0.139450267846117,0.889225165537322,0.935728291643855,-6.46717277549971
"RPS17",0.00679206023041751,10.0737719002942,0.139420287882072,0.88924882603183,0.935728291643855,-6.46717687739317
"VIPR2",0.013714930832355,5.23343869197525,0.139332857252567,0.889317827746861,0.935728291643855,-6.46718883471786
"PLCL2",0.00962009692563498,6.30417736888614,0.139064268069326,0.889529808101624,0.935860385999056,-6.46722552102589
"PPP1R12B",-0.0103730394725645,6.91446736938645,-0.138802089447978,0.889736736679387,0.93592539529043,-6.46726126346118
"MEOX2",0.0157848765539949,5.90494548135857,0.138766931327823,0.889764486351196,0.93592539529043,-6.46726605138929
"TNFRSF8",0.00973976184476823,5.5657020222992,0.138305469878793,0.89012872216692,0.936217570905502,-6.46732878204366
"DEFA5",0.0114040346630051,5.00965779132713,0.137752150618509,0.890565492990402,0.936585973055569,-6.46740372433072
"ICT1",0.00776584706489326,6.49997173060559,0.136689775069427,0.891404188638523,0.937371636993884,-6.46754677187262
"HCG9",-0.0110989619504077,5.62265241462418,-0.136491999659339,0.891560336582422,0.937371636993884,-6.46757327982907
"TAS2R7",0.0100326419612627,4.41115893307795,0.136396468933596,0.891635761663995,0.937371636993884,-6.46758607012452
"PSMC2",-0.00641814418906781,8.55724653806955,-0.136361125102642,0.891663667190912,0.937371636993884,-6.46759079992504
"ALDH9A1",0.0087271388809997,7.90021623752326,0.136012137506762,0.891939215671499,0.937371636993884,-6.46763743652977
"CSNK2B",0.00729158676470522,8.72433013234519,0.135992825206254,0.891954464376979,0.937371636993884,-6.46764001382042
"FZD3",-0.00877595242840256,5.29716338820399,-0.135876684325846,0.892046168338455,0.937371636993884,-6.46765550548985
"MYH10",0.0120694725899601,7.33141846605842,0.135866949858404,0.892053854666431,0.937371636993884,-6.46765680333898
"RBMXL2",-0.0115226363537866,4.88172860121758,-0.135732193161533,0.892160259499139,0.937371636993884,-6.46767476024177
"B3GALT1",0.00908494229062023,4.47578451095946,0.135677562312452,0.89220339695771,0.937371636993884,-6.46768203495934
"MFSD1",0.0102375569069184,8.3745350367615,0.135599671151642,0.892264901714138,0.937371636993884,-6.46769240198784
"YTHDF3",-0.00695089784860749,8.53754259946484,-0.135474227503723,0.892363956443456,0.937384744000514,-6.46770908556613
"ASRGL1",-0.00858182055449296,6.30663423673721,-0.135097310930368,0.892661593233207,0.937606428980979,-6.46775912130444
"FCHSD2",-0.00733432967189113,6.76852343869793,-0.13426143116883,0.893321710189837,0.93820876479051,-6.46786958719333
"SNX15",-0.00630762367785484,6.49598461237328,-0.133802323140193,0.89368431196755,0.938498549531781,-6.46792996907599
"BLOC1S1",0.0100204594691639,6.73801582510273,0.13338975291118,0.89401017745972,0.938545307299499,-6.46798405389352
"FBP2",-0.017230924423805,4.28454532428636,-0.133343385673757,0.894046801400594,0.938545307299499,-6.46799012184685
"NOL4",-0.0153297636448518,4.68703497393974,-0.133287652368663,0.894090823588283,0.938545307299499,-6.4679974127204
"MRPL16",0.00644757604720132,6.65474818086691,0.133247927059847,0.894122201705453,0.938545307299499,-6.46800260761286
"FOXO1",-0.00967299804258689,8.05666732342852,-0.133197206262282,0.894162265151412,0.938545307299499,-6.46800923813883
"NOS3",-0.0119638767638678,5.84734965341784,-0.132853102214769,0.894434073925549,0.938739600464514,-6.46805415483158
"CRCT1",0.0115082536223973,4.70683176586413,0.132476538401546,0.894731537065419,0.938813661296834,-6.46810317544864
"SLC1A7",-0.00836176241118172,6.15490585106552,-0.132425366035192,0.894771961359639,0.938813661296834,-6.46810982626751
"TBC1D2B",-0.00746591326136371,7.52111427657756,-0.13235972445381,0.894823816206406,0.938813661296834,-6.46811835387365
"PRKAR1B",-0.00735278158210855,6.25241499466263,-0.132324704633585,0.894851480981188,0.938813661296834,-6.46812290162703
"DKK4",0.0108864999107253,5.18832987548728,0.131872739968807,0.895208533212522,0.939059191822435,-6.46818148681493
"MRPL23",-0.00703930841301103,7.12345981591303,-0.131808885306813,0.895258980141422,0.939059191822435,-6.46818974771466
"HECW1",0.00786762615924755,5.89182920362555,0.131677712163093,0.895362611849381,0.939076915479342,-6.46820670508023
"TNXB",-0.0126294278541261,6.3787703649689,-0.131477242867238,0.895520993592451,0.939152053237646,-6.46823258806958
"UFD1L",-0.00574753820112108,7.10872680706238,-0.131342657224347,0.89562732598795,0.939154257767142,-6.46824994256886
